COMID,NWs,SiteClass,BFICat
18460978,0.149838001,HiN,26.97571517
18460980,0.149838001,HiN,25.08406013
18460982,0.121299262,HiN,25.20856611
18460984,0.149838001,HiN,26.60166965
18460986,0.117701864,HiN,26.24819925
18460988,0.15223612,HiN,27.58739329
18460990,0.149838001,HiN,27.07564187
18460992,0.133092277,HiN,26.98879933
18460994,0.136328995,HiN,26.76058201
18461056,0.149942227,HiN,27
18461128,0.059999999,LoN,32.00172525
18461130,0.059999999,LoN,32
18461132,0.059999999,LoN,31.79872974
18461134,0.137353817,HiN,30.83935945
18461136,0.152216269,HiN,29.84464759
18461138,0.063609692,LoN,30.99663812
18461140,0.135999225,HiN,31.33158756
18461142,0.165332122,HiN,29.08221226
18461144,0.135998325,HiN,31
18461146,0.135957652,HiN,31
18461148,0.08288882,LoN,30.64189526
18461150,0.135681626,HiN,31.46700943
18461152,0.151477945,HiN,29.97001855
18461154,0.147209997,HiN,30.16718459
18461156,0.147508277,HiN,30.39207858
18461158,0.133990569,HiN,30.68392113
18461160,0.147517409,HiN,31
18461162,0.147516602,HiN,31.04204993
18461164,0.140062275,HiN,31
18461166,0.14752446,HiN,30.9800885
18461168,0.085142995,LoN,30
18461170,0.13744103,HiN,30.51870244
18461172,0.085287598,LoN,30
18461174,0.081793632,LoN,30
18461176,0.072336003,LoN,29.98202824
18461178,0.13700285,HiN,30.66400592
18461180,0.079190789,LoN,30.72972973
18461182,0.072811244,LoN,29.81399549
18461184,0.08041792,LoN,28.55408941
18461186,0.136248233,HiN,29
18461188,0.075952502,LoN,29
18461190,0.072441684,LoN,27.32900872
18461192,0.13553428,HiN,28.96132182
18461194,0.127454267,HiN,27.63842059
18461206,0.13678713,HiN,30.28956583
18461208,0.124842376,HiN,27
18461210,0.140104096,HiN,31
18461212,0.151775367,HiN,29
18461214,0.165334456,HiN,29.8
18461216,0.077560189,LoN,30.15535559
18461218,0.072336003,LoN,30
18461220,0.072336003,LoN,30
18461222,0.135538094,HiN,29
18461224,0.072336003,LoN,27
18461698,0.136319092,HiN,27
18461700,0.129425706,HiN,26.68993654
18461702,0.149838001,HiN,27.2420712
18461704,0.133526377,HiN,27
18461706,0.151835867,HiN,28.71397795
18461708,0.13623608,HiN,26.38797074
18461710,0.085723663,LoN,25.88330555
18461712,0.134867442,HiN,27.9721497
18461714,0.138600873,HiN,28.13590795
18461716,0.118098861,HiN,25.67873561
18461718,0.165250406,HiN,29.75820896
18461720,0.133888791,HiN,29.0022119
18461722,0.092039746,HiN,27.17942864
18461724,0.15148063,HiN,30
18461726,0.102499315,HiN,28.49394979
18461728,0.147917008,HiN,29.82819016
18461730,0.109768583,HiN,29.31080565
18461732,0.14719952,HiN,30
18461734,0.147218872,HiN,30.7942899
18461736,0.147510683,HiN,31.05167959
18461738,0.072336003,LoN,28.89459532
18461740,0.072336003,LoN,28.40656696
18461742,0.072336003,LoN,28.8243063
18461744,0.072336003,LoN,30
18461746,0.07321909,LoN,30.14955058
18461748,0.072336003,LoN,28.98825193
18461750,0.072336003,LoN,29.03897537
18461752,0.072336003,LoN,28.34261651
18461754,0.072585896,LoN,30
18461756,0.072336003,LoN,29.51395868
18461758,0.072336003,LoN,29.87787115
18461760,0.072336003,LoN,27.97389809
18461762,0.072336003,LoN,29.31060387
18461764,0.072336003,LoN,27.73937421
18461766,0.072336003,LoN,26.89098289
18461768,0.072336003,LoN,26.89658484
18461770,0.072336003,LoN,26.31286182
18461820,0.136388643,HiN,29.07607882
18461828,0.10451223,HiN,29.38782413
18461830,0.072336003,LoN,27.8243476
18461832,0.072336003,LoN,28.31032771
18461834,0.072336003,LoN,28.25884298
18461836,0.129469848,HiN,27
18461838,0.147511876,HiN,31
18463830,0.149838001,HiN,23.41784274
18464448,0.149838001,HiN,23.87986774
18464450,0.149838001,HiN,23.12587177
18464452,0.149475297,HiN,23.6415977
18464454,0.149871255,HiN,23.66157895
18464456,0.149838001,HiN,23.1110489
18464458,0.149838001,HiN,23.20363366
18464460,0.175946631,HiN,23.29382707
18464462,0.184005314,HiN,24.05884031
18464464,0.155829486,HiN,25.04869762
18464466,0.134094328,HiN,24.05099778
18464468,0.157626273,HiN,23.81720846
18464470,0.093036721,HiN,23.98325316
18464472,0.072336003,LoN,25.33632366
18464474,0.072336003,LoN,26.44666112
18464476,0.114125389,HiN,23.13257048
18464478,0.072336003,LoN,23.71869187
18464480,0.072336003,LoN,23
18464482,0.102339773,HiN,30.78001833
18464484,0.072336003,LoN,23
18464486,0.117688062,HiN,31
18464488,0.072336003,LoN,22.32879147
18464490,0.032776523,LoN,29
18464492,0.049840312,LoN,30.95876578
18464494,0.072336003,LoN,26.00043396
18464496,0.025,LoN,31
18464498,0.025,LoN,29
18464500,0.072336003,LoN,27
18464502,0.055626532,LoN,31.55249622
18464504,0.1240937,HiN,31.77146741
18464506,0.133646103,HiN,28.00201021
18464508,0.030572356,LoN,28.61213979
18464510,0.025,LoN,29.5935785
18464512,0.12970217,HiN,28.58655222
18464514,0.071165326,LoN,28.13614562
18464516,0.025,LoN,29.7963964
18464518,0.156712774,HiN,32
18464520,0.156851471,HiN,32
18464522,0.027435713,LoN,30.54531722
18464524,0.030425393,LoN,29.99471876
18464526,0.032238535,LoN,29.00027171
18464528,0.117681127,HiN,28.9904178
18464530,0.070084257,LoN,31.42827202
18464532,0.029622741,LoN,32
18464534,0.025,LoN,29.14888286
18464536,0.056842438,LoN,32
18464538,0.141626829,HiN,32
18464540,0.113119891,HiN,29.30774072
18464542,0.072336003,LoN,24.98855868
18464544,0.025,LoN,29
18464546,0.072336003,LoN,25.15611814
18464548,0.025,LoN,29
18464550,0.072336003,LoN,26.69759512
18464552,0.072336003,LoN,25.51054852
18464554,0.072336003,LoN,26.64705882
18464556,0.072336003,LoN,26.87164322
18464558,0.060535782,LoN,28
18464560,0.065066795,LoN,31.93695352
18464562,0.143356392,HiN,32.00107444
18464564,0.072336003,LoN,26.96654773
18464566,0.025,LoN,29
18464568,0.028012054,LoN,31
18464570,0.107981413,HiN,30.42228198
18464572,0.072039373,LoN,27.38414105
18464574,0.077386145,LoN,32
18464576,0.056733094,LoN,27.99677085
18464578,0.025,LoN,28.76447138
18464580,0.107146407,HiN,31.47682119
18464582,0.14383842,HiN,32
18464584,0.049256709,LoN,29
18464586,0.072336003,LoN,27
18464588,0.065621585,LoN,27.26901461
18464590,0.158313376,HiN,32
18464592,0.042315698,LoN,29
18464594,0.025308687,LoN,29.21917483
18464596,0.100316014,HiN,31.67449139
18464598,0.145649242,HiN,32
18464600,0.025043474,LoN,28.30644421
18464602,0.040411556,LoN,29
18464604,0.025,LoN,29
18464606,0.025,LoN,29
18464608,0.072336003,LoN,26.17266135
18464610,0.159940004,HiN,32
18464612,0.025,LoN,29
18464614,0.051610627,LoN,28.27698359
18464616,0.036739155,LoN,29.18809553
18464618,0.025,LoN,29
18464620,0.025831073,LoN,29
18464622,0.031302447,LoN,29
18464624,0.071513287,LoN,28.69339356
18464626,0.159940004,HiN,32
18464628,0.072336003,LoN,23.66350061
18464630,0.068051158,LoN,29
18464632,0.142829792,HiN,31.97095151
18464634,0.046886754,LoN,28.99922445
18464636,0.100361647,HiN,31.02906307
18464638,0.031837705,LoN,29
18464640,0.036054165,LoN,29
18464642,0.072336003,LoN,24.7777701
18464644,0.072336003,LoN,25.23392894
18464646,0.030329602,LoN,30.01809766
18464648,0.038819417,LoN,30.02446851
18464650,0.0373662,LoN,29.88506646
18464652,0.072336003,LoN,26.32001263
18464654,0.100679793,HiN,31.87691146
18464656,0.068319639,LoN,29.19783394
18464658,0.15196746,HiN,31.91776519
18464660,0.076814156,LoN,29.99381637
18464662,0.093696292,HiN,30
18464664,0.037459414,LoN,30.81421502
18464666,0.072336003,LoN,27
18464668,0.072336003,LoN,26
18464670,0.072336003,LoN,27.58810388
18464672,0.047113914,LoN,29
18464674,0.06470783,LoN,30.00112994
18464676,0.126712297,HiN,29.00413534
18464678,0.069887092,LoN,28.86841823
18464680,0.072336003,LoN,26
18464682,0.068758721,LoN,28.47673007
18464684,0.028326529,LoN,29
18464686,0.072336003,LoN,26.03075103
18464688,0.067415843,LoN,28.96266968
18464690,0.06742529,LoN,28.1890121
18464692,0.094360497,HiN,30.21944902
18464694,0.072336003,LoN,25.23108358
18464696,0.072336003,LoN,26
18464698,0.058468217,LoN,27.95652174
18464700,0.059491766,LoN,28.05225989
18464702,0.067378183,LoN,28.99143708
18464704,0.030171725,LoN,29
18464706,0.03299955,LoN,29
18464708,0.068952979,LoN,29.47904684
18464710,0.040052971,LoN,30.04749187
18464712,0.040195387,LoN,29.71921182
18464714,0.058569983,LoN,29
18464716,0.054214605,LoN,29.88965517
18464778,0.149838001,HiN,24.11556001
18464780,0.149838001,HiN,23.93880972
18464782,0.149838001,HiN,23.99771962
18464784,0.149838001,HiN,23.7035602
18464786,0.072336003,LoN,23.11029587
18464788,0.072336003,LoN,23.30074866
18464790,0.072336003,LoN,23.54793827
18464792,0.072336003,LoN,26.14967822
18464794,0.072336003,LoN,27.09364794
18464796,0.038213847,LoN,29.92102324
18464798,0.097138795,HiN,31
18464800,0.082228947,LoN,31
18464802,0.069008674,LoN,27.48969446
18464804,0.139102724,HiN,27.80951269
18464806,0.072336003,LoN,27.948
18464808,0.070955182,LoN,26.52891643
18464810,0.060063531,LoN,28.35243051
18464812,0.025346763,LoN,28.99886099
18464814,0.071446996,LoN,27.81789639
18464816,0.072336003,LoN,23.67107478
18464818,0.072336003,LoN,23.61355786
18464820,0.049725739,LoN,29
18464822,0.035108759,LoN,28.85156938
18464824,0.101595251,HiN,31.37217345
18464826,0.069400974,LoN,28.71261965
18464828,0.036132763,LoN,29.00298063
18464830,0.113573675,HiN,29.4836478
18464832,0.098302259,HiN,30.02083333
18464834,0.072336003,LoN,26.99023136
18464836,0.072336003,LoN,27.13235294
18464838,0.072336003,LoN,27
18464840,0.04876506,LoN,31
18464842,0.085182261,LoN,31
18464844,0.060564589,LoN,31
18464846,0.027475669,LoN,30.82859707
18464848,0.056578714,LoN,31.00563003
18464850,0.156564737,HiN,32
18464852,0.027848593,LoN,32
18464854,0.030183753,LoN,31.49001175
18464856,0.029042374,LoN,32
18464858,0.077808292,LoN,30
18464860,0.093331018,HiN,30
18464864,0.034452552,LoN,29
18464866,0.025,LoN,31
18464868,0.072336003,LoN,27
18464870,0.072336003,LoN,27
18464872,0.030925847,LoN,31.01631117
18464874,0.031853245,LoN,30
18464876,0.072336003,LoN,26.55175038
18464878,0.096506657,HiN,30
18464880,0.048038538,LoN,29
18464882,0.088884249,LoN,30
18464980,0.159940004,HiN,32.81752156
18464982,0.159940004,HiN,32.00138408
18464988,0.159940004,HiN,32.2079282
18464990,0.159940004,HiN,32
18464992,0.159940004,HiN,32
18464994,0.159940004,HiN,32
18464996,0.159940004,HiN,32.00278164
18464998,0.159940004,HiN,32.66019966
18465000,0.159940004,HiN,32
18465002,0.159940004,HiN,32
18465004,0.159940004,HiN,32.91944536
18465006,0.159940004,HiN,32.21273885
18465008,0.159940004,HiN,32.57865685
18465014,0.159940004,HiN,32.0594282
18465016,0.159940004,HiN,32.57233102
18465022,0.159940004,HiN,31.98420113
18465024,0.159940004,HiN,31.89498231
18465028,0.159940004,HiN,31
18465030,0.159940004,HiN,31.12429954
18465032,0.159940004,HiN,31
18465034,0.159940004,HiN,31.54932923
18465036,0.159940004,HiN,31
18465038,0.159940004,HiN,31.00357285
18465040,0.159940004,HiN,31.0380495
18465042,0.159940004,HiN,31.00053182
18465044,0.159940004,HiN,31
18465046,0.159940004,HiN,31
18465048,0.159940004,HiN,31
18465050,0.159940004,HiN,31
18465052,0.159940004,HiN,31
18465054,0.159940004,HiN,31
18465056,0.159940004,HiN,31
18465058,0.159940004,HiN,31
18465062,0.159940004,HiN,31.2745098
18465066,0.159940004,HiN,31
18465068,0.159940004,HiN,31
18465070,0.159940004,HiN,31
18465072,0.159940004,HiN,31
18465086,0.159940004,HiN,31
18465088,0.159940004,HiN,32
18465090,0.159940004,HiN,32
18465496,0.058683248,LoN,28
18465498,0.025,LoN,29
18465500,0.058570853,LoN,29.225
18465502,0.040082527,LoN,29.47867299
18465504,0.067380006,LoN,29
18465506,0.030318574,LoN,29
18465508,0.054203887,LoN,30.13094654
18465510,0.101572806,HiN,30
18465512,0.072336003,LoN,25
18465514,0.105767258,HiN,30.22592442
18465516,0.072336003,LoN,25
18465518,0.072336003,LoN,25
18465520,0.058439352,LoN,26.48641413
18465522,0.072329628,LoN,26
18465524,0.062695303,LoN,29.32215693
18465526,0.159201269,HiN,30.98144085
18465528,0.058644651,LoN,25.83921783
18465530,0.076284352,LoN,29.95308989
18465532,0.044353864,LoN,30.54378061
18465534,0.041764633,LoN,30.03535354
18465536,0.064549348,LoN,28.36756877
18465538,0.061672996,LoN,28
18465540,0.024913431,LoN,28.62836897
18465542,0.025,LoN,26.77534586
18465544,0.080625674,LoN,30.67750888
18465546,0.155710143,HiN,31
18465548,0.059247005,LoN,30
18465550,0.137710662,HiN,30.39324063
18465552,0.080942387,LoN,30.78466077
18465554,0.081164277,LoN,30.99612403
18465556,0.159896961,HiN,31
18465558,0.159940004,HiN,30.07111666
18465560,0.098620014,HiN,30.60183066
18465562,0.113620789,HiN,30.54186414
18465564,0.123597671,HiN,30.37565658
18465566,0.159940004,HiN,30.53379588
18465568,0.159940004,HiN,30.98421312
18465570,0.159940004,HiN,31
18465572,0.159940004,HiN,31
18465574,0.159940004,HiN,31
18465576,0.081354199,LoN,30.76425532
18465578,0.081615808,LoN,31.3685567
18465580,0.118183798,HiN,30
18465582,0.124533669,HiN,28.90001808
18465584,0.130639139,HiN,30.21693013
18465586,0.151966738,HiN,29.38574419
18465588,0.15163401,HiN,29
18465590,0.159940004,HiN,28.08222448
18465592,0.159940004,HiN,28
18465594,0.159940004,HiN,27.71286347
18465596,0.159940004,HiN,27.56691833
18465598,0.159940004,HiN,28.00830051
18465600,0.159940004,HiN,27.91109531
18465602,0.159940004,HiN,27.97995474
18465604,0.105238905,HiN,27.14474872
18465606,0.107816654,HiN,27.18453924
18465608,0.10834688,HiN,26.22377622
18465610,0.159940004,HiN,26.45420602
18465612,0.108478329,HiN,27.97084746
18465614,0.108358596,HiN,26.90851334
18465616,0.108515058,HiN,27.63675214
18465666,0.058506528,LoN,28.95362903
18465668,0.029824543,LoN,29.21279004
18465670,0.024999151,LoN,29.53173835
18465672,0.059248881,LoN,28.85053853
18465674,0.059534299,LoN,27.55982541
18465676,0.159940004,HiN,27.59708896
18465682,0.058275282,LoN,29.97269939
18465684,0.098235641,HiN,30
18465686,0.108515842,HiN,27.28301887
18465688,0.024993103,LoN,29
18465690,0.111532203,HiN,29.00832178
18465692,0.159940004,HiN,28
18465694,0.072336003,LoN,25
18465696,0.072336003,LoN,25
18465698,0.072336003,LoN,25
18465700,0.057491122,LoN,30.85759565
18465702,0.057447693,LoN,30.55019881
18465704,0.059060785,LoN,30
18465706,0.059062669,LoN,29.54016569
18465708,0.041488415,LoN,30.29539295
18466334,0.159940004,HiN,31
18466336,0.159940004,HiN,31
18466338,0.159940004,HiN,31
18466340,0.159940004,HiN,31
18466342,0.159940004,HiN,31
18466344,0.159940004,HiN,31
18466346,0.159940004,HiN,31
18466348,0.159940004,HiN,31
18466350,0.159940004,HiN,31
18466352,0.159940004,HiN,31
18466354,0.159940004,HiN,31
18466356,0.159940004,HiN,31
18466358,0.159940004,HiN,31
18466360,0.159940004,HiN,31
18466362,0.159940004,HiN,31
18466364,0.159940004,HiN,31
18466366,0.159940004,HiN,31
18466368,0.159940004,HiN,31
18466370,0.159940004,HiN,31
18466372,0.159940004,HiN,31
18466374,0.159940004,HiN,31
18466376,0.081749934,LoN,31.35329341
18466378,0.159940004,HiN,31.09665019
18466380,0.131538264,HiN,31.9098914
18466382,0.08300134,LoN,31.9111418
18466384,0.159940004,HiN,30.86707918
18466386,0.159940004,HiN,30.64760676
18466388,0.159940004,HiN,31.46062918
18466390,0.085374734,LoN,31.55960178
18466392,0.159940004,HiN,30.7630854
18466394,0.159940004,HiN,30
18466396,0.159940004,HiN,30.85958947
18466398,0.159940004,HiN,30.32992173
18466400,0.159940004,HiN,30.52535497
18466402,0.086213002,LoN,30.66330979
18466404,0.154596448,HiN,30
18466406,0.153190218,HiN,30.19865391
18466408,0.159940004,HiN,30.20681132
18466410,0.159940004,HiN,29.06527046
18466412,0.159940004,HiN,30.5133476
18466414,0.163470257,HiN,29
18466416,0.162256999,HiN,29
18466418,0.159940004,HiN,29.31470562
18466420,0.162007425,HiN,29.538136
18466422,0.162218808,HiN,29
18466424,0.161963395,HiN,29
18466426,0.162245194,HiN,29
18466428,0.159940004,HiN,29.7911273
18466430,0.159940004,HiN,29.11830313
18466432,0.176823008,HiN,28.5544055
18466434,0.162003644,HiN,28.47536232
18466436,0.161668738,HiN,28.60122699
18466438,0.161798952,HiN,28
18466440,0.094690382,HiN,28.73387097
18466442,0.16139997,HiN,27.5
18466444,0.159940004,HiN,27.95756063
18466446,0.159940004,HiN,28.09970789
18466448,0.159940004,HiN,27.4006978
18466450,0.159940004,HiN,29.02685309
18466452,0.159940004,HiN,28.0711412
18466454,0.159940004,HiN,27.23731259
18466456,0.159940004,HiN,27.60538572
18466458,0.159940004,HiN,27.7207683
18466460,0.159940004,HiN,26.93609722
18466462,0.098930588,HiN,27
18466464,0.159940004,HiN,26.54987947
18466466,0.159940004,HiN,26.11630847
18466468,0.159940004,HiN,27
18466470,0.159940004,HiN,26
18466472,0.159940004,HiN,26.49571261
18466474,0.099586408,HiN,26.60538533
18466476,0.159940004,HiN,26.01392111
18466478,0.159940004,HiN,26.90163637
18466480,0.159940004,HiN,26.67725705
18466482,0.159940004,HiN,26.07410611
18466484,0.159940004,HiN,26.01205454
18466486,0.101580584,HiN,26.05408148
18466488,0.159940004,HiN,26.16735698
18466490,0.159940004,HiN,25.66263345
18466492,0.159940004,HiN,26.82819635
18466494,0.159940004,HiN,26.4075067
18466496,0.103849724,HiN,26.97891037
18466498,0.159940004,HiN,27.10876804
18466500,0.159940004,HiN,26.85945946
18466502,0.159940004,HiN,26.95709571
18466504,0.10508984,HiN,27
18466506,0.159940004,HiN,26.13281907
18466508,0.159940004,HiN,26.51909892
18466510,0.159940004,HiN,27
18466512,0.105183224,HiN,27
18466514,0.103634373,HiN,27
18466516,0.159940004,HiN,26.9690178
18466518,0.159940004,HiN,27
18466520,0.159940004,HiN,27
18466522,0.159940004,HiN,26.50419649
18466524,0.159940004,HiN,27
18466526,0.159940004,HiN,27
18466528,0.159940004,HiN,27
18466530,0.159940004,HiN,27
18466532,0.159940004,HiN,26.92435597
18466534,0.159940004,HiN,27
18466536,0.159940004,HiN,27
18466554,0.088511521,LoN,30.04561977
18466556,0.159940004,HiN,30.24784502
18466558,0.168494605,HiN,28.93182569
18466560,0.159940004,HiN,29.38662224
18466562,0.159940004,HiN,29
18466564,0.098000731,HiN,27.55228291
18466566,0.159940004,HiN,28.12966102
18466568,0.159940004,HiN,28.02551695
18466570,0.159940004,HiN,27.16637364
18466572,0.159940004,HiN,27.14413608
18466574,0.159940004,HiN,26.75108657
18466576,0.098558083,HiN,27
18466578,0.159940004,HiN,26
18466580,0.102249435,HiN,27
18466582,0.102541325,HiN,27
18466584,0.089382357,HiN,29
18466586,0.159940004,HiN,31
18466588,0.159940004,HiN,31
18466590,0.159940004,HiN,26.82239382
18466592,0.159940004,HiN,26
18466594,0.159940004,HiN,26.03088981
18466596,0.159940004,HiN,26
18467232,0.102985792,HiN,30.28308171
18469488,0.074662918,LoN,28
18469490,0.053669253,LoN,28.07417124
18469492,0.025,LoN,27
18469494,0.038941932,LoN,28.0654828
18469496,0.032488872,LoN,27.9793757
18469498,0.02720299,LoN,26.76590926
18469500,0.117139264,HiN,27
18469502,0.116620656,HiN,27.00570534
18469504,0.056698653,LoN,26.04398605
18469506,0.024170516,LoN,27
18469508,0.115952578,HiN,27
18469510,0.072336003,LoN,25.33101045
18469512,0.072336003,LoN,26.52994092
18469514,0.115789926,HiN,27
18469516,0.072336003,LoN,26
18469518,0.070392953,LoN,26
18469520,0.072336003,LoN,26.39679934
18469522,0.026687554,LoN,26.825967
18469524,0.06059203,LoN,25.99216225
18469526,0.051567917,LoN,25.81420146
18469528,0.072336003,LoN,25.2093254
18469530,0.051865401,LoN,25.45311902
18469532,0.110718342,HiN,28.58452674
18469534,0.071884012,LoN,25.60880635
18469536,0.072336003,LoN,26.32894539
18469538,0.072336003,LoN,25
18469540,0.090781149,HiN,28.05195901
18469542,0.072336003,LoN,25.45209018
18469544,0.071521591,LoN,26
18469546,0.072336003,LoN,25
18469548,0.072336003,LoN,25
18469550,0.072336003,LoN,25.92405573
18469552,0.024993102,LoN,26.68119771
18469554,0.072336003,LoN,25.59562868
18469556,0.025,LoN,27
18469558,0.072336003,LoN,25
18469560,0.072336003,LoN,25.40782049
18469562,0.072336003,LoN,23.7995889
18469564,0.072336003,LoN,25
18469566,0.072336003,LoN,24.73486683
18469568,0.114853712,HiN,27.00068823
18469570,0.045942167,LoN,27.65779221
18469572,0.055929284,LoN,28
18469574,0.072336003,LoN,25.61484863
18469576,0.109992986,HiN,28.14183303
18469578,0.095670161,HiN,28.71079287
18469580,0.094487949,HiN,28
18469582,0.072336003,LoN,25
18469584,0.02466776,LoN,26.65005889
18469586,0.157560612,HiN,28
18469588,0.069082411,LoN,25
18469590,0.06561234,LoN,25.04007231
18469592,0.02423232,LoN,27.48535278
18469594,0.024802497,LoN,26
18469596,0.108879225,HiN,28
18469598,0.090821232,HiN,28.20773614
18469600,0.035646852,LoN,24
18469602,0.037857683,LoN,24.71208477
